Data/Hora;Dia;Mês;Ano;Data;Hora;Baixa Tensão (kWh);Média Tensão (kWh);Alta Tensão (kWh);Muito Alta Tensão (kWh);Total (kWh)
2024-02-19T00:00:00+00:00;19;02;2024;2024-02-19;00:00;686637.304524;296410.6177;202721.6448;89458.8353;1275228.402324
2024-02-19T19:15:00+00:00;19;02;2024;2024-02-19;19:15;1057876.977506;540939.7754;219908.5014;63777.9205;1882503.1748060002
2024-02-21T00:00:00+00:00;21;02;2024;2024-02-21;00:00;692751.382237;417669.5798;213772.772;82559.7389;1406753.4729370002
2024-02-28T10:00:00+00:00;28;02;2024;2024-02-28;10:00;886128.094862;610761.8543;200647.7205;74557.3193;1772094.988962
2024-03-08T08:45:00+00:00;08;03;2024;2024-03-08;08:45;899722.924278;627440.7621;215978.414;67423.9881;1810566.0884780001
2024-03-11T15:30:00+00:00;11;03;2024;2024-03-11;15:30;856617.61941;603677.6751;204874.21;94433.0843;1759602.5888099999
2024-03-13T12:00:00+00:00;13;03;2024;2024-03-13;12:00;814840.963727;537678.9207;177611.7908;86328.25;1616459.9252270001
2024-03-14T14:15:00+00:00;14;03;2024;2024-03-14;14:15;845299.746111;616964.0996;211149.2205;89922.3987;1763335.4649109999
2024-03-18T14:15:00+00:00;18;03;2024;2024-03-18;14:15;681046.04249;535380.0559;207190.6682;96345.0107;1519961.7772899999
2024-03-19T13:00:00+00:00;19;03;2024;2024-03-19;13:00;760881.02864;519746.4799;210888.2616;86111.4766;1577627.24674
2024-03-19T18:30:00+00:00;19;03;2024;2024-03-19;18:30;801901.543808;551749.0673;224642.3163;67517.0362;1645809.963608
2024-03-21T22:15:00+00:00;21;03;2024;2024-03-21;22:15;892737.180738;473979.3807;217178.281;91139.1252;1675033.9676379997
2024-04-03T00:15:00+01:00;03;04;2024;2024-04-03;00:15;808716.577341;415588.9948;200131.8375;89103.5597;1513540.969341
2024-04-04T07:30:00+01:00;04;04;2024;2024-04-04;07:30;657983.702676;501017.3586;216011.6335;94681.5548;1469694.249576
2024-04-04T11:00:00+01:00;04;04;2024;2024-04-04;11:00;788809.714585;561300.3401;198829.4077;86676.2815;1635615.743885
2024-04-05T22:45:00+01:00;05;04;2024;2024-04-05;22:45;839893.450464;438162.1171;208595.0022;89160.4352;1575811.0049639998
2024-04-06T13:45:00+01:00;06;04;2024;2024-04-06;13:45;856804.855675;341955.2579;184087.8852;81385.4827;1464233.481475
2024-04-07T06:30:00+01:00;07;04;2024;2024-04-07;06:30;508428.986109;285088.7766;184580.6718;84057.8055;1062156.2400089998
2024-04-07T08:15:00+01:00;07;04;2024;2024-04-07;08:15;533376.956591;285941.1143;185723.0483;82615.3635;1087656.482691
2024-04-10T02:15:00+01:00;10;04;2024;2024-04-10;02:15;536132.624864;394759.3045;200347.3941;84878.6881;1216118.0115639998
2024-04-12T11:45:00+01:00;12;04;2024;2024-04-12;11:45;702176.20002;547859.0945;192498.665;68110.2563;1510644.21582
2024-04-13T22:30:00+01:00;13;04;2024;2024-04-13;22:30;763449.665175;328175.9119;189862.6147;85582.5277;1367070.719475
2024-04-16T07:00:00+01:00;16;04;2024;2024-04-16;07:00;513092.509801;465086.416;210376.7284;82582.096;1271137.750201
2024-04-16T17:45:00+01:00;16;04;2024;2024-04-16;17:45;635812.771269;537805.8437;193473.707;94832.6725;1461924.994469
2024-04-19T05:30:00+01:00;19;04;2024;2024-04-19;05:30;466327.573414;402164.1705;195064.5529;66431.7083;1129988.005114
2024-04-20T18:15:00+01:00;20;04;2024;2024-04-20;18:15;663882.805918;336933.826;188487.336;63537.7972;1252841.765118
2024-04-21T19:00:00+01:00;21;04;2024;2024-04-21;19:00;650505.505557;309885.0556;193518.8211;88239.1103;1242148.4925570001
2024-04-22T10:00:00+01:00;22;04;2024;2024-04-22;10:00;650635.48844;544663.9844;186682.5512;64312.9539;1446294.9779400001
2024-04-23T23:45:00+01:00;23;04;2024;2024-04-23;23:45;643657.727154;434868.5523;203823.3375;68587.3882;1350937.0051539997
2024-04-25T05:15:00+01:00;25;04;2024;2024-04-25;05:15;468091.8826;350178.5338;193660.5366;84324.0482;1096255.0012
2024-04-29T23:45:00+01:00;29;04;2024;2024-04-29;23:45;688671.410417;422489.722;195253.6341;62740.4532;1369155.219717
2024-05-18T19:00:00+01:00;18;05;2024;2024-05-18;19:00;741454.457786;328549.2004;199764.285;83048.0335;1352815.9766859997
2024-05-22T05:45:00+01:00;22;05;2024;2024-05-22;05:45;473875.102957;409271.1993;218034.4236;90378.2597;1191558.9855570002
2024-05-24T08:15:00+01:00;24;05;2024;2024-05-24;08:15;629105.180276;545380.1644;217903.5477;72513.7683;1464902.6606760002
2024-05-25T06:15:00+01:00;25;05;2024;2024-05-25;06:15;442691.553033;353533.8332;206850.22;88302.8582;1091378.464433
2024-05-25T12:30:00+01:00;25;05;2024;2024-05-25;12:30;689788.066289;311308.349;178442.8608;93754.0297;1273293.305789
2024-05-25T23:45:00+01:00;25;05;2024;2024-05-25;23:45;663264.514444;308581.2756;201876.8377;89474.7379;1263197.365644
2024-05-26T13:30:00+01:00;26;05;2024;2024-05-26;13:30;635660.054451;266862.8418;182048.2082;92259.8199;1176830.924351
2024-05-28T20:15:00+01:00;28;05;2024;2024-05-28;20:15;866196.255648;533985.1581;227412.6251;74305.9818;1701900.020648
2024-05-30T11:30:00+01:00;30;05;2024;2024-05-30;11:30;667386.985516;341180.6257;195222.1215;87563.1776;1291352.910316
2024-05-30T11:45:00+01:00;30;05;2024;2024-05-30;11:45;676586.309178;341808.8914;194178.61;94484.4387;1307058.2492779999
2024-06-08T12:00:00+01:00;08;06;2024;2024-06-08;12:00;745528.19704;380457.4877;194631.3089;89670.2866;1410287.28024
2024-06-16T20:15:00+01:00;16;06;2024;2024-06-16;20:15;786130.47612;330743.4669;199942.2025;83221.3535;1400037.4990200002
2024-06-18T04:45:00+01:00;18;06;2024;2024-06-18;04:45;474325.902664;403320.0063;212230.4216;86488.1668;1176364.497364
2024-06-20T14:00:00+01:00;20;06;2024;2024-06-20;14:00;704015.772105;548456.6944;212298.2914;90086.2408;1554856.998705
2024-06-20T14:45:00+01:00;20;06;2024;2024-06-20;14:45;686901.741428;560256.9858;206472.2061;81219.5364;1534850.4697280002
2024-06-21T12:15:00+01:00;21;06;2024;2024-06-21;12:15;721863.937586;500057.2557;199812.0346;100819.5207;1522552.7485859997
2024-06-21T22:45:00+01:00;21;06;2024;2024-06-21;22:45;756538.939671;450953.6384;216732.7891;49828.1136;1474053.480771
2024-06-25T00:15:00+01:00;25;06;2024;2024-06-25;00:15;640669.747801;427054.8927;213400.4576;78075.6491;1359200.747201
2024-06-25T02:30:00+01:00;25;06;2024;2024-06-25;02:30;517570.075866;403945.1043;212287.4679;89558.1039;1223360.751966
2024-06-26T15:00:00+01:00;26;06;2024;2024-06-26;15:00;664521.295509;564771.4429;201315.6701;90489.5601;1521097.968609
2024-06-28T20:15:00+01:00;28;06;2024;2024-06-28;20:15;794250.645369;520893.9266;214111.4362;85419.0093;1614675.017469
2024-06-29T23:45:00+01:00;29;06;2024;2024-06-29;23:45;608180.604873;312179.954;200807.6973;70873.991;1192042.247173
2024-06-30T08:45:00+01:00;30;06;2024;2024-06-30;08:45;510695.996997;294459.1964;191004.8636;91658.9621;1087819.019097
2024-07-01T12:30:00+01:00;01;07;2024;2024-07-01;12:30;723515.068269;508480.9574;184834.9991;89531.7528;1506362.777569
2024-07-03T18:15:00+01:00;03;07;2024;2024-07-03;18:15;744139.437719;565318.2767;225181.6951;73972.7239;1608612.133419
2024-07-05T04:30:00+01:00;05;07;2024;2024-07-05;04:30;526428.833648;434054.2869;220322.2269;66384.554;1247189.9014480002
2024-07-08T14:00:00+01:00;08;07;2024;2024-07-08;14:00;669679.115982;527141.6428;194719.6943;77775.9412;1469316.3942820001
2024-07-08T15:00:00+01:00;08;07;2024;2024-07-08;15:00;662072.379771;548660.4981;199147.3531;87617.2581;1497497.489071
2024-07-08T16:15:00+01:00;08;07;2024;2024-07-08;16:15;658677.055989;557802.8534;208643.2723;84440.6671;1509563.848789
2024-07-10T04:30:00+01:00;10;07;2024;2024-07-10;04:30;487618.97967;426465.0435;220695.6641;74923.3839;1209703.07117
2024-07-13T08:00:00+01:00;13;07;2024;2024-07-13;08:00;539580.832933;376840.2992;200222.9733;85603.9105;1202248.015933
2024-07-15T21:45:00+01:00;15;07;2024;2024-07-15;21:45;874046.039694;523944.9588;219415.7391;67540.4563;1684947.193894
2024-07-16T01:45:00+01:00;16;07;2024;2024-07-16;01:45;540910.72177;430199.6304;224110.155;44014.6989;1239235.2060699998
2024-07-16T16:15:00+01:00;16;07;2024;2024-07-16;16:15;680257.320146;570652.6368;212913.5598;83342.8079;1547166.3246459998
2024-07-16T23:00:00+01:00;16;07;2024;2024-07-16;23:00;776519.497889;491142.8114;222056.2045;41227.2074;1530945.721189
2024-07-17T13:45:00+01:00;17;07;2024;2024-07-17;13:45;721165.172604;550330.1492;204536.7673;53568.7121;1529600.801204
2024-07-20T00:15:00+01:00;20;07;2024;2024-07-20;00:15;695136.597659;438516.9212;214750.961;62069.5014;1410473.981259
2024-07-20T15:45:00+01:00;20;07;2024;2024-07-20;15:45;704076.844622;375309.9787;195177.1908;61930.3672;1336494.381322
2024-07-28T07:15:00+01:00;28;07;2024;2024-07-28;07:15;508325.158389;320810.0669;204192.7078;61219.0121;1094546.9451889999
2024-07-28T21:45:00+01:00;28;07;2024;2024-07-28;21:45;930520.730552;387666.7756;196856.7481;39045.5872;1554089.841452
2024-07-29T05:45:00+01:00;29;07;2024;2024-07-29;05:45;535776.371242;378550.2883;197112.77;38978.7454;1150418.1749419998
2024-07-29T11:45:00+01:00;29;07;2024;2024-07-29;11:45;882463.881228;676538.1275;199582.6834;39396.6941;1797981.3862279998
2024-07-29T12:45:00+01:00;29;07;2024;2024-07-29;12:45;913352.650172;627399.9209;198505.6383;38923.092;1778181.301372
2024-07-31T11:30:00+01:00;31;07;2024;2024-07-31;11:30;834945.962185;661294.4457;190228.7569;42899.5716;1729368.736385
2024-08-02T05:30:00+01:00;02;08;2024;2024-08-02;05:30;526797.467214;418854.0494;198650.8874;43758.9863;1188061.390314
2024-08-04T19:15:00+01:00;04;08;2024;2024-08-04;19:15;793535.113327;375783.0254;177673.6692;57196.2554;1404188.0633269998
2024-08-16T22:30:00+01:00;16;08;2024;2024-08-16;22:30;898531.452526;414762.5826;173867.1838;49133.1449;1536294.363826
2024-08-17T15:15:00+01:00;17;08;2024;2024-08-17;15:15;736513.696167;367306.7242;162993.3861;71167.5508;1337981.357267
2024-08-18T10:15:00+01:00;18;08;2024;2024-08-18;10:15;687048.299044;328538.7979;161623.5692;75495.6152;1252706.2813439998
2024-08-20T13:00:00+01:00;20;08;2024;2024-08-20;13:00;797037.716292;470171.7702;163697.0244;69421.3621;1500327.872992
2024-08-29T14:45:00+01:00;29;08;2024;2024-08-29;14:45;695053.875879;519890.3571;197853.0733;89563.7188;1502361.025079
2024-08-31T12:45:00+01:00;31;08;2024;2024-08-31;12:45;764669.880015;365988.5214;179540.6616;93264.5737;1403463.636715
2024-09-01T12:45:00+01:00;01;09;2024;2024-09-01;12:45;741711.74228;313843.8807;169261.574;94484.8388;1319302.03578
2024-09-02T21:45:00+01:00;02;09;2024;2024-09-02;21:45;849103.408572;517377.0675;215857.3263;51433.9378;1633771.740172
2023-01-01T11:45:00+00:00;01;01;2023;2023-01-01;11:45;888804.538994;226847.5701;138954.7982;27649.6097;1282256.516994
2023-01-04T10:30:00+00:00;04;01;2023;2023-01-04;10:30;935150.540494;627915.7143;185343.366;80289.1223;1828698.7430939998
2023-01-05T01:15:00+00:00;05;01;2023;2023-01-05;01:15;703893.024349;388616.674;187879.6341;79404.9243;1359794.256749
2023-01-05T11:00:00+00:00;05;01;2023;2023-01-05;11:00;938448.32667;633660.8171;181144.1436;83261.4808;1836514.76817
2023-01-06T08:30:00+00:00;06;01;2023;2023-01-06;08:30;886065.365154;620295.6071;204225.884;74355.8877;1784942.7439540003
2023-01-09T15:00:00+00:00;09;01;2023;2023-01-09;15:00;848204.53534;627714.5669;184869.5318;46860.3589;1707648.99294
2023-01-12T13:45:00+00:00;12;01;2023;2023-01-12;13:45;901386.731166;608321.7986;206521.1544;75662.0643;1791891.7484659997
2023-01-12T18:45:00+00:00;12;01;2023;2023-01-12;18:45;1183759.336944;564138.6351;213752.3383;41408.6998;2003059.010144
2023-01-15T02:15:00+00:00;15;01;2023;2023-01-15;02:15;640295.035903;265220.3277;174030.4558;74940.6933;1154486.512703
2023-01-16T16:00:00+00:00;16;01;2023;2023-01-16;16:00;988741.115471;672709.1742;205446.9381;44896.0314;1911793.259171
2023-01-16T22:30:00+00:00;16;01;2023;2023-01-16;22:30;1084885.836109;443742.6045;203400.6125;48682.4251;1780711.4782090003
2023-01-18T18:00:00+00:00;18;01;2023;2023-01-18;18:00;1163959.608198;614095.1636;214278.4888;47536.4831;2039869.7436979997
2023-01-19T12:15:00+00:00;19;01;2023;2023-01-19;12:15;1120725.27266;657354.7841;209145.9579;89462.987;2076689.00166
2023-01-20T12:00:00+00:00;20;01;2023;2023-01-20;12:00;1033305.296806;643075.9681;201812.9391;83385.5401;1961579.7441060003
2023-01-20T22:15:00+00:00;20;01;2023;2023-01-20;22:15;1117388.950922;433876.3805;200900.6455;59006.7912;1811172.7681220002
2023-01-23T12:00:00+00:00;23;01;2023;2023-01-23;12:00;992432.577012;610299.273;191629.0468;62981.5908;1857342.4876120002
2023-01-25T08:30:00+00:00;25;01;2023;2023-01-25;08:30;968254.685176;653772.8835;200196.9433;92834.7458;1915059.2577759998
2023-01-26T16:00:00+00:00;26;01;2023;2023-01-26;16:00;1058336.916932;677213.86;208433.449;89022.5323;2033006.7582320003
2023-01-27T15:30:00+00:00;27;01;2023;2023-01-27;15:30;975762.314135;622512.5872;206753.6436;95979.1894;1901007.7343350002
2023-01-28T12:30:00+00:00;28;01;2023;2023-01-28;12:30;1033526.660873;335855.4573;182871.2563;79582.6201;1631835.994573
2023-01-29T12:00:00+00:00;29;01;2023;2023-01-29;12:00;1023697.051801;282735.6605;176011.5351;71509.0189;1553953.266301
2023-01-30T06:15:00+00:00;30;01;2023;2023-01-30;06:15;675976.188963;371342.5776;197990.9002;84587.8319;1329897.498663
2023-01-31T06:45:00+00:00;31;01;2023;2023-01-31;06:45;732464.663277;454156.0181;206541.0215;81270.2842;1474431.987077
2023-02-02T22:00:00+00:00;02;02;2023;2023-02-02;22:00;1317878.768217;476642.4705;197930.3102;39782.7033;2032234.252217
2023-02-03T13:45:00+00:00;03;02;2023;2023-02-03;13:45;937624.632558;561700.4067;206922.8246;80815.894;1787063.757858
2023-02-04T00:00:00+00:00;04;02;2023;2023-02-04;00:00;945841.777464;386571.2037;197671.0383;77634.746;1607718.765464
2023-02-04T03:15:00+00:00;04;02;2023;2023-02-04;03:15;657895.297506;348389.9579;195963.0697;79248.9251;1281497.2502060002
2023-02-06T01:15:00+00:00;06;02;2023;2023-02-06;01:15;695733.177831;303298.4767;190981.7441;78543.0916;1268556.490231
2023-02-09T04:00:00+00:00;09;02;2023;2023-02-09;04:00;611895.43299;384394.5806;198906.9744;89903.2509;1285100.2388900002
2023-02-09T08:00:00+00:00;09;02;2023;2023-02-09;08:00;841687.852961;547889.0076;200398.0184;56187.6261;1646162.5050610001
2023-02-10T01:30:00+00:00;10;02;2023;2023-02-10;01:30;698375.843583;402449.3182;208577.9329;74760.6618;1384163.7564829998
2023-02-11T03:00:00+00:00;11;02;2023;2023-02-11;03:00;647189.125075;349046.5194;196645.6716;68155.9246;1261037.240675
2023-02-11T04:15:00+00:00;11;02;2023;2023-02-11;04:15;620174.345631;342004.0517;198352.7227;66645.3839;1227176.5039310001
2023-02-11T08:00:00+00:00;11;02;2023;2023-02-11;08:00;694335.383453;371772.7742;193582.0088;55452.3217;1315142.488153
2023-02-12T04:45:00+00:00;12;02;2023;2023-02-12;04:45;598484.962853;262691.7951;184790.1727;72050.809;1118017.739653
2023-02-12T14:00:00+00:00;12;02;2023;2023-02-12;14:00;933780.62716;287377.7441;180568.5048;53671.8773;1455398.75336
2023-02-13T00:30:00+00:00;13;02;2023;2023-02-13;00:30;755300.153531;300476.9364;194350.2278;70665.9438;1320793.261531
2023-02-13T16:00:00+00:00;13;02;2023;2023-02-13;16:00;836547.789134;625818.255;218708.7112;64696.2543;1745771.0096339998
2023-02-13T20:00:00+00:00;13;02;2023;2023-02-13;20:00;1288754.987349;519990.9697;217530.5465;59193.4794;2085469.982949
2023-02-14T03:00:00+00:00;14;02;2023;2023-02-14;03:00;586908.408453;381694.8193;210722.1427;56461.1393;1235786.509753
2023-02-15T16:45:00+00:00;15;02;2023;2023-02-15;16:45;786752.350261;631351.8985;214059.3281;70219.6608;1702383.237661
2023-02-16T11:15:00+00:00;16;02;2023;2023-02-16;11:15;836483.697603;604516.7787;200683.5745;79142.4605;1720826.5113030002
2023-02-16T15:30:00+00:00;16;02;2023;2023-02-16;15:30;750467.507122;609311.904;211486.0874;60013.256;1631278.754522
2023-02-20T03:30:00+00:00;20;02;2023;2023-02-20;03:30;519552.04128;276336.5764;193108.0211;78199.6012;1067196.23998
2023-02-23T00:45:00+00:00;23;02;2023;2023-02-23;00:45;679664.278156;394910.648;200694.1775;84209.1325;1359478.236156
2023-02-23T03:15:00+00:00;23;02;2023;2023-02-23;03:15;556390.477905;376294.766;197913.8744;77409.3785;1208008.4968050001
2023-02-24T14:45:00+00:00;24;02;2023;2023-02-24;14:45;884403.973316;594249.6786;214305.1473;76158.2091;1769117.0083160002
2023-02-26T05:30:00+00:00;26;02;2023;2023-02-26;05:30;598290.663196;269364.4879;192946.9659;77062.39;1137664.506996
2023-02-27T21:45:00+00:00;27;02;2023;2023-02-27;21:45;1241860.428583;481995.5367;210606.5869;61120.4687;1995583.0208830002
2023-03-01T13:30:00+00:00;01;03;2023;2023-03-01;13:30;901783.84788;542764.9066;196312.6866;56585.8075;1697447.2485800001
2023-03-06T17:15:00+00:00;06;03;2023;2023-03-06;17:15;973475.652732;628543.392;216084.777;63076.1902;1881180.011932
2023-03-07T10:15:00+00:00;07;03;2023;2023-03-07;10:15;887504.107883;624967.5221;197077.6429;76081.2351;1785630.507983
2023-03-07T10:30:00+00:00;07;03;2023;2023-03-07;10:30;890270.244854;632382.8772;196483.6323;81433.5055;1800570.2598539998
2023-03-07T14:30:00+00:00;07;03;2023;2023-03-07;14:30;889926.981245;635850.4323;201769.038;74993.7877;1802540.2392449998
2023-03-08T05:45:00+00:00;08;03;2023;2023-03-08;05:45;572144.085571;399594.9109;192627.1;71536.1516;1235902.248071
2023-03-13T11:00:00+00:00;13;03;2023;2023-03-13;11:00;793523.188918;603439.5323;183482.0997;87135.1676;1667579.9885179999
2023-03-14T19:15:00+00:00;14;03;2023;2023-03-14;19:15;1003413.119049;535407.2399;210896.9843;61913.9214;1811631.2646490003
2023-03-15T10:15:00+00:00;15;03;2023;2023-03-15;10:15;744334.579299;569419.6587;203020.2093;60829.5426;1577603.9898990002
2023-03-19T04:15:00+00:00;19;03;2023;2023-03-19;04:15;512092.680857;260646.7265;186203.6863;85411.6467;1044354.740357
2023-03-19T21:00:00+00:00;19;03;2023;2023-03-19;21:00;958589.294477;308401.0763;197177.5846;87516.034;1551683.989377
2023-03-19T22:15:00+00:00;19;03;2023;2023-03-19;22:15;856759.59127;299075.4198;196499.4233;76683.055;1429017.4893699999
2023-03-20T02:15:00+00:00;20;03;2023;2023-03-20;02:15;516213.070641;297573.5851;199534.248;83011.0929;1096331.996641
2023-03-20T20:00:00+00:00;20;03;2023;2023-03-20;20:00;1059437.80085;509044.1344;214554.8288;55572.2155;1838608.97955
2023-03-20T23:45:00+00:00;20;03;2023;2023-03-20;23:45;690293.076288;410967.261;210284.1637;64149.7357;1375694.236688
2023-03-22T19:45:00+00:00;22;03;2023;2023-03-22;19:45;1075337.317342;525367.3935;214854.2495;69880.8041;1885439.764442
2023-03-23T13:00:00+00:00;23;03;2023;2023-03-23;13:00;810193.751974;561180.0096;213552.6546;88420.0705;1673346.486674
2023-03-24T02:00:00+00:00;24;03;2023;2023-03-24;02:00;541741.270051;392793.7665;212255.0151;82593.4505;1229383.502151
2023-03-26T06:00:00+01:00;26;03;2023;2023-03-26;06:00;488966.480418;267369.9454;197341.4316;86009.6325;1039687.4899180001
2023-03-26T16:00:00+01:00;26;03;2023;2023-03-26;16:00;574597.82719;259002.505;194632.7726;65691.904;1093925.00879
2023-03-30T00:00:00+01:00;30;03;2023;2023-03-30;00:00;635260.979674;415024.2626;213383.0451;94810.9712;1358479.2585739999
2023-04-01T14:30:00+01:00;01;04;2023;2023-04-01;14:30;772921.470828;344207.4078;209879.6603;66989.7222;1393998.2611279998
2023-04-02T05:00:00+01:00;02;04;2023;2023-04-02;05:00;464358.487134;262099.4164;197301.9783;84326.6106;1008086.492434
2023-04-04T05:30:00+01:00;04;04;2023;2023-04-04;05:30;472054.128877;387126.5788;210434.9873;99492.5496;1169108.244577
2023-04-04T07:45:00+01:00;04;04;2023;2023-04-04;07:45;583787.512461;499449.3066;214954.0978;70233.5833;1368424.500161
2023-04-05T11:15:00+01:00;05;04;2023;2023-04-05;11:15;716373.357616;562838.1988;189987.8273;88345.3781;1557544.761816
2023-04-07T02:15:00+01:00;07;04;2023;2023-04-07;02:15;500289.273434;342547.6428;197326.8172;54499.0066;1094662.7400339998
2023-04-07T18:30:00+01:00;07;04;2023;2023-04-07;18:30;654689.125224;333002.9519;190611.6347;91612.7796;1269916.491424
2023-04-08T02:30:00+01:00;08;04;2023;2023-04-08;02:30;478325.237045;274164.4115;185644.3796;62922.9804;1001057.008545
2023-04-08T22:00:00+01:00;08;04;2023;2023-04-08;22:00;808196.642624;296468.9085;172284.0977;43387.5996;1320337.248424
2023-04-09T19:45:00+01:00;09;04;2023;2023-04-09;19:45;658862.96862;262699.8559;172409.491;33809.1763;1127781.4918199999
2023-04-10T11:00:00+01:00;10;04;2023;2023-04-10;11:00;670240.130078;425581.7978;173250.0289;65265.2935;1334337.250278
2023-04-12T00:00:00+01:00;12;04;2023;2023-04-12;00:00;620009.016151;411790.1551;196429.4061;85904.6678;1314133.2451509999
2023-04-12T18:45:00+01:00;12;04;2023;2023-04-12;18:45;728782.071156;516441.5358;216277.4993;50819.3913;1512320.497556
2023-04-13T17:00:00+01:00;13;04;2023;2023-04-13;17:00;663690.416345;563312.8067;204058.9516;52368.5778;1483430.752445
2023-04-15T08:00:00+01:00;15;04;2023;2023-04-15;08:00;524045.928091;358889.3578;195367.5807;87176.8776;1165479.744191
2023-04-15T15:30:00+01:00;15;04;2023;2023-04-15;15:30;624794.44081;315320.3576;186227.9952;92190.7143;1218533.5079100002
2023-04-15T16:30:00+01:00;15;04;2023;2023-04-15;16:30;612454.710137;316135.3657;190363.2232;85889.1987;1204842.4977370002
2023-04-16T00:30:00+01:00;16;04;2023;2023-04-16;00:30;595333.789854;285773.2077;201340.1171;88470.133;1170917.2476539998
2023-04-17T06:15:00+01:00;17;04;2023;2023-04-17;06:15;457408.343794;368723.4117;207245.846;88561.6396;1121939.241094
2023-04-18T14:45:00+01:00;18;04;2023;2023-04-18;14:45;646417.096948;572929.2424;195294.3639;64053.2914;1478693.994648
2023-04-18T23:00:00+01:00;18;04;2023;2023-04-18;23:00;705807.787055;449568.8362;207380.8929;72970.4793;1435727.995455
2023-04-19T10:30:00+01:00;19;04;2023;2023-04-19;10:30;671995.084536;576163.5603;204290.7349;72232.8663;1524682.246036
2023-04-19T15:00:00+01:00;19;04;2023;2023-04-19;15:00;639306.377471;569225.2753;201536.4766;73910.3699;1483978.4992709998
