Ano;Mês;Data;Distrito;Concelho;Freguesia;Inclui contador inteligente;Número de CPE's;Código Distrito;Código Concelho;Código Freguesia;Contrato Ativo
2024;5;2024-05;Lisboa;Lisboa;Marvila;Não;192;11;1106;110621;Sim
2024;5;2024-05;Viseu;Viseu;Ribafeita;Não;204;18;1823;182322;Sim
2024;5;2024-05;Vila Real;Montalegre;Cabril;Não;156;17;1706;170601;Sim
2024;5;2024-05;Porto;Vila do Conde;Árvore;Não;109;13;1316;131602;Sim
2024;5;2024-05;Porto;Amarante;Lomba;Não;24;13;1301;130119;Sim
2024;5;2024-05;Braga;Esposende;Gemeses;Sim;712;03;0306;030610;Sim
2024;5;2024-05;Setúbal;Setúbal;Sado;Sim;2616;15;1512;151208;Sim
2024;5;2024-05;Viseu;Cinfães;Cinfães;Sim;2176;18;1804;180403;Sim
2024;5;2024-05;Vila Real;Chaves;Loivos e Póvoa de Agrações;Não;16;17;1703;170357;Sim
2024;5;2024-05;Porto;Baião;Santa Cruz do Douro e São Tomé de Covelas;Sim;1122;13;1302;130225;Sim
2024;5;2024-05;Santarém;Mação;Mação, Penhascoso e Aboboreira;Não;72;14;1413;141309;Sim
2024;5;2024-05;Leiria;Peniche;Serra d'El-Rei;Sim;1024;10;1014;101405;Sim
2024;5;2024-05;Viana do Castelo;Viana do Castelo;Vila Franca;Sim;624;16;1609;160935;Sim
2024;5;2024-05;Braga;Póvoa de Lanhoso;Serzedelo;Não;204;03;0309;030924;Sim
2024;5;2024-05;Vila Real;Valpaços;Ervões;Não;31;17;1712;171209;Sim
2024;5;2024-05;Braga;Vila Nova de Famalicão;Bairro;Sim;1524;03;0312;031204;Sim
2024;5;2024-05;Leiria;Alcobaça;Évora de Alcobaça;Sim;2468;10;1001;100108;Sim
2024;5;2024-05;Braga;Barcelos;Durrães e Tregosa;Sim;701;03;0302;030298;Sim
2024;5;2024-05;Viseu;Sernancelhe;Vila da Ponte;Sim;363;18;1818;181817;Sim
2024;5;2024-05;Beja;Ourique;Panoias e Conceição;Sim;493;02;0212;021208;Sim
2024;5;2024-05;Guarda;Vila Nova de Foz Côa;Horta;Não;70;09;0914;091407;Sim
2024;5;2024-05;Santarém;Sardoal;Sardoal;Não;48;14;1417;141703;Sim
2024;5;2024-05;Lisboa;Lisboa;Beato;Não;118;11;1106;110607;Sim
2024;5;2024-05;Santarém;Constância;Santa Margarida da Coutada;Sim;918;14;1408;140803;Sim
2024;5;2024-05;Guarda;Seia;Santiago;Não;236;09;0912;091216;Sim
2024;5;2024-05;Guarda;Mêda;Poço do Canto;Sim;374;09;0909;090912;Sim
2024;5;2024-05;Beja;Ourique;Santana da Serra;Sim;401;02;0212;021206;Sim
2024;5;2024-05;Aveiro;Espinho;Paramos;Sim;1459;01;0107;010704;Sim
2024;5;2024-05;Guarda;Vila Nova de Foz Côa;Numão;Sim;162;09;0914;091411;Sim
2024;5;2024-05;Castelo Branco;Vila de Rei;Vila de Rei;Não;153;05;0510;051003;Sim
2024;5;2024-05;Aveiro;Murtosa;Torreira;Não;34;01;0112;011204;Sim
2024;5;2024-05;Porto;Vila Nova de Gaia;Canidelo;Não;40;13;1317;131704;Sim
2024;5;2024-05;Santarém;Abrantes;Alvega e Concavada;Não;390;14;1401;140122;Sim
2024;5;2024-05;Viseu;Mangualde;Quintela de Azurara;Não;13;18;1806;180614;Sim
2024;5;2024-05;Beja;Beja;Beja (Salvador e Santa Maria da Feira);Sim;6066;02;0205;020520;Sim
2024;5;2024-05;Porto;Penafiel;Rio de Moinhos;Sim;1172;13;1311;131129;Sim
2024;5;2024-05;Braga;Póvoa de Lanhoso;Travassos;Sim;302;03;0309;030927;Sim
2024;5;2024-05;Braga;Fafe;Freitas e Vila Cova;Sim;343;03;0307;030742;Sim
2024;5;2024-05;Évora;Vendas Novas;Landeira;Sim;339;07;0712;071202;Sim
2024;5;2024-05;Lisboa;Odivelas;Pontinha e Famões;Sim;19217;11;1116;111608;Sim
2024;5;2024-05;Faro;Lagoa;Ferragudo;Sim;2488;08;0806;080602;Sim
2024;5;2024-05;Viseu;Nelas;Santar e Moreira;Sim;1063;18;1809;180911;Sim
2024;5;2024-05;Braga;Vila Verde;Escariz (São Mamede) e Escariz (São Martinho);Não;214;03;0313;031362;Sim
2024;5;2024-05;Bragança;Vimioso;Vimioso;Não;21;04;0411;041114;Sim
2024;5;2024-05;Viana do Castelo;Valença;Fontoura;Não;219;16;1608;160805;Sim
2024;5;2024-05;Vila Real;Vila Real;Constantim e Vale de Nogueiras;Não;146;17;1714;171433;Sim
2024;5;2024-05;Viseu;Cinfães;Tendais;Não;458;18;1804;180416;Sim
2024;5;2024-05;Portalegre;Campo Maior;São João Baptista;Não;41;12;1204;120403;Sim
2024;5;2024-05;Viana do Castelo;Ponte da Barca;Lavradas;Não;382;16;1606;160611;Sim
2024;5;2024-05;Guarda;Figueira de Castelo Rodrigo;Escalhão;Sim;671;09;0904;090406;Sim
2024;5;2024-05;Portalegre;Marvão;São Salvador da Aramenha;Não;350;12;1210;121004;Sim
2024;5;2024-05;Vila Real;Vila Pouca de Aguiar;Pensalvos e Parada de Monteiros;Sim;181;17;1713;171320;Sim
2024;5;2024-05;Évora;Mourão;Granja;Não;8;07;0708;070801;Sim
2024;5;2024-05;Aveiro;Aveiro;Santa Joana;Não;5;01;0105;010513;Sim
2024;5;2024-05;Lisboa;Sobral de Monte Agraço;Sobral de Monte Agraço;Não;17;11;1112;111203;Sim
2024;5;2024-05;Viseu;Viseu;Bodiosa;Não;60;18;1823;182304;Sim
2024;5;2024-05;Vila Real;Ribeira de Pena;Canedo;Não;9;17;1709;170902;Sim
2024;5;2024-05;Braga;Vila Verde;Parada de Gatim;Não;6;03;0313;031331;Sim
2024;5;2024-05;Santarém;Abrantes;Abrantes (São Vicente e São João) e Alferrarede;Não;23;14;1401;140120;Sim
2024;5;2024-05;Leiria;Leiria;Maceira;Não;44;10;1009;100913;Sim
2024;5;2024-05;Bragança;Miranda do douro;Palaçoulo;Não;38;04;0406;040609;Sim
2024;5;2024-05;Porto;Paços de Ferreira;Carvalhosa;Não;9;13;1309;130902;Sim
2024;5;2024-05;Viseu;Tarouca;São João de Tarouca;Não;5;18;1820;182006;Sim
2024;5;2024-05;Braga;Vila Nova de Famalicão;Oliveira (São Mateus);Não;10;03;0312;031242;Sim
2024;5;2024-05;Porto;Penafiel;Valpedre;Não;14;13;1311;131136;Sim
2024;5;2024-05;Viseu;Armamar;Vila Seca e Santo Adrião;Não;6;18;1801;180123;Sim
2024;5;2024-05;Viseu;Sernancelhe;Sernancelhe e Sarzeda;Não;76;18;1818;181821;Sim
2024;5;2024-05;Braga;Esposende;Esposende, Marinhas e Gandra;Não;3;03;0306;030618;Sim
2024;5;2024-05;Viana do Castelo;Ponte de Lima;Arcozelo;Não;9;16;1607;160704;Sim
2024;5;2024-05;Viseu;Oliveira de Frades;Pinheiro;Não;19;18;1810;181005;Sim
2024;5;2024-05;Viana do Castelo;Ponte de Lima;Estorãos;Não;8;16;1607;160717;Sim
2024;5;2024-05;Lisboa;Loures;Moscavide e Portela;Não;26;11;1107;110726;Sim
2024;5;2024-05;Castelo Branco;Fundão;Souto da Casa;Não;4;05;0504;050426;Sim
2024;5;2024-05;Vila Real;Vila Real;Mateus;Não;18;17;1714;171415;Sim
2024;5;2024-05;Porto;Lousada;Meinedo;Não;10;13;1305;130513;Sim
2024;5;2024-05;Setúbal;Sines;Porto Covo;Não;45;15;1513;151302;Sim
2024;5;2024-05;Lisboa;Loures;Fanhões;Não;8;11;1107;110705;Sim
2024;5;2024-05;Viana do Castelo;Ponte de Lima;Associação de freguesias do Vale do Neiva;Não;3;16;1607;160754;Sim
2024;5;2024-05;Viseu;Mangualde;Cunha Baixa;Não;8;18;1806;180605;Sim
2024;5;2024-05;Bragança;Alfândega da Fé;Eucisia, Gouveia e Valverde;Não;5;04;0401;040122;Sim
2024;5;2024-05;Viana do Castelo;Ponte de Lima;Rebordões (Santa Maria);Não;3;16;1607;160744;Sim
2024;5;2024-05;Portalegre;Marvão;Santa Maria de Marvão;Não;27;12;1210;121002;Sim
2024;5;2024-05;Aveiro;Aveiro;São Bernardo;Não;2;01;0105;010510;Sim
2024;5;2024-05;Bragança;Vinhais;Quirás e Pinheiro Novo;Não;12;04;0412;041239;Sim
2024;5;2024-05;Lisboa;Alenquer;Alenquer (Santo Estêvão e Triana);Não;16;11;1101;110119;Sim
2024;5;2024-05;Beja;Serpa;Serpa (Salvador e Santa Maria);Não;22;02;0213;021308;Sim
2024;5;2024-05;Braga;Guimarães;Brito;Não;21;03;0308;030807;Sim
2024;5;2024-05;Aveiro;Mealhada;Mealhada, Ventosa do Bairro e Antes;Não;10;01;0111;011109;Sim
2024;5;2024-05;Viseu;Mortágua;Trezói;Não;5;18;1808;180809;Sim
2024;5;2024-05;Braga;Braga;Espinho;Não;6;03;0303;030312;Sim
2024;5;2024-05;Bragança;Vimioso;Argozelo;Não;9;04;0411;041103;Sim
2024;5;2024-05;Vila Real;Santa Marta de Penaguião;Alvações do Corgo;Não;14;17;1711;171101;Sim
2024;5;2024-05;Guarda;Guarda;Vila Cortês do Mondego;Não;13;09;0907;090750;Sim
2024;5;2024-05;Portalegre;Castelo de Vide;São João Baptista;Não;8;12;1205;120504;Sim
2024;5;2024-05;Vila Real;Vila Pouca de Aguiar;Vila Pouca de Aguiar;Não;21;17;1713;171314;Sim
2024;5;2024-05;Castelo Branco;Castelo Branco;Alcains;Não;24;05;0502;050201;Sim
2024;5;2024-05;Braga;Esposende;Belinho e Mar;Não;2;03;0306;030617;Sim
2024;5;2024-05;Guarda;Vila Nova de Foz Côa;Muxagata;Não;16;09;0914;091410;Sim
2024;5;2024-05;Leiria;Bombarral;Roliça;Não;9;10;1005;100503;Sim
2024;5;2024-05;Bragança;Vinhais;Vilar Seco de Lomba;Não;11;04;0412;041234;Sim
2024;5;2024-05;Viseu;Armamar;São Martinho das Chãs;Não;12;18;1801;180115;Sim
2024;5;2024-05;Coimbra;Arganil;Sarzedo;Não;10;06;0601;060115;Sim
2024;5;2024-05;Vila Real;Boticas;Codessoso, Curros e Fiães do Tâmega;Não;14;17;1702;170220;Sim
2024;5;2024-05;Bragança;Vinhais;Vilar de Lomba e São Jomil;Não;14;04;0412;041243;Sim
2024;5;2024-05;Braga;Guimarães;Guardizela;Não;16;03;0308;030823;Sim
2024;5;2024-05;Portalegre;Gavião;Gavião e Atalaia;Não;4;12;1209;120906;Sim
2024;5;2024-05;Braga;Guimarães;Gonça;Não;11;03;0308;030820;Sim
2024;5;2024-05;Viseu;Sátão;Avelal;Não;3;18;1817;181702;Sim
2024;5;2024-05;Bragança;Miranda do douro;Vila Chã de Braciosa;Não;20;04;0406;040616;Sim
2024;5;2024-05;Castelo Branco;Covilhã;Peso e Vales do Rio;Não;8;05;0503;050336;Sim
2024;5;2024-05;Guarda;Celorico da Beira;Minhocal;Não;13;09;0903;090311;Sim
2024;5;2024-05;Viseu;Tondela;Ferreirós do Dão;Não;10;18;1821;182107;Sim
2024;5;2024-05;Bragança;Carrazeda de Ansiães;Pereiros;Não;1;04;0403;040312;Sim
2024;5;2024-05;Braga;Fafe;Vinhós;Não;6;03;0307;030736;Sim
2024;5;2024-05;Braga;Vieira do Minho;Anissó e Soutelo;Não;2;03;0311;031122;Sim
2024;5;2024-05;Santarém;Chamusca;Carregueira;Não;15;14;1407;140707;Sim
2024;5;2024-05;Leiria;Marinha Grande;Marinha Grande;Não;2;10;1010;101001;Sim
2024;5;2024-05;Viseu;Lamego;Lamego (Almacave e Sé);Não;6;18;1805;180525;Sim
2024;5;2024-05;Viana do Castelo;Monção;Anhões e Luzio;Não;3;16;1604;160434;Sim
2024;5;2024-05;Santarém;Golegã;Pombalinho;Não;2;14;1412;141203;Sim
2024;5;2024-05;Braga;Vila Verde;Coucieiro;Não;24;03;0313;031311;Sim
2024;5;2024-05;Leiria;Alvaiázere;Pelmá;Não;3;10;1002;100205;Sim
2024;5;2024-05;Coimbra;Mira;Seixo;Não;11;06;0608;060802;Sim
2024;5;2024-05;Évora;Vila Viçosa;Pardais;Não;3;07;0714;071404;Sim
2024;5;2024-05;Viseu;São Pedro do Sul;São Félix;Não;10;18;1816;181612;Sim
2024;5;2024-05;Viseu;Vila Nova de Paiva;Vila Nova de Paiva, Alhais e Fráguas;Não;12;18;1822;182208;Sim
2024;5;2024-05;Braga;Terras de Bouro;Rio Caldo;Não;3;03;0310;031013;Sim
2024;5;2024-05;Guarda;Gouveia;Vila Nova de Tazem;Não;8;09;0906;090621;Sim
2024;5;2024-05;Leiria;Óbidos;A dos Negros;Não;3;10;1012;101201;Sim
2024;5;2024-05;Viseu;Moimenta da Beira;Sever;Não;6;18;1807;180719;Sim
2024;5;2024-05;Viseu;Armamar;Fontelo;Não;11;18;1801;180107;Sim
2024;5;2024-05;Braga;Guimarães;Selho São Lourenço e Gominhães;Não;3;03;0308;030888;Sim
2024;5;2024-05;Guarda;Celorico da Beira;Linhares;Não;1;09;0903;090308;Sim
2024;5;2024-05;Braga;Amares;Fiscal;Não;13;03;0301;030111;Sim
2024;5;2024-05;Portalegre;Sousel;Cano;Não;5;12;1215;121501;Sim
2024;5;2024-05;Bragança;Torre de Moncorvo;Adeganha e Cardanha;Não;10;04;0409;040918;Sim
2024;5;2024-05;Guarda;Sabugal;Vila Boa;Não;6;09;0911;091138;Sim
2024;5;2024-05;Viana do Castelo;Monção;Bela;Não;3;16;1604;160406;Sim
2024;5;2024-05;Lisboa;Alenquer;Meca;Não;3;11;1101;110107;Sim
2024;5;2024-05;Coimbra;Coimbra;São Martinho do Bispo e Ribeira de Frades;Não;2;06;0603;060338;Sim
2024;5;2024-05;Bragança;Torre de Moncorvo;Torre de Moncorvo;Não;12;04;0409;040916;Sim
2024;5;2024-05;Viseu;Tabuaço;Barcos e Santa Leocádia;Não;3;18;1819;181918;Sim
2024;5;2024-05;Évora;Montemor-o-Novo;Santiago do Escoural;Não;5;07;0706;070605;Sim
2024;5;2024-05;Guarda;Seia;Tourais e Lajes;Não;8;09;0912;091235;Sim
2024;5;2024-05;Castelo Branco;Penamacor;Benquerença;Não;9;05;0507;050706;Sim
2024;5;2024-05;Braga;Vila Nova de Famalicão;Landim;Não;8;03;0312;031221;Sim
2024;5;2024-05;Portalegre;Portalegre;Fortios;Não;14;12;1214;121404;Sim
2024;5;2024-05;Guarda;Guarda;Avelãs da Ribeira;Não;8;09;0907;090708;Sim
2024;5;2024-05;Leiria;Leiria;Marrazes e Barosa;Não;6;10;1009;100934;Sim
2024;5;2024-05;Viseu;Penalva do Castelo;Antas e Matela;Não;6;18;1811;181114;Sim
2024;5;2024-05;Viseu;Moimenta da Beira;Cabaços;Não;5;18;1807;180706;Sim
2024;5;2024-05;Leiria;Porto de Mós;Pedreiras;Não;4;10;1016;101609;Sim
2024;5;2024-05;Guarda;Almeida;Junça e Naves;Não;4;09;0902;090233;Sim
2024;5;2024-05;Bragança;Miranda do douro;Constantim e Cicouro;Não;11;04;0406;040618;Sim
2024;5;2024-05;Coimbra;Cantanhede;Cantanhede e Pocariça;Não;22;06;0602;060220;Sim
2024;5;2024-05;Porto;Penafiel;Fonte Arcada;Não;4;13;1311;131112;Sim
2024;5;2024-05;Vila Real;Murça;Jou;Não;6;17;1707;170704;Sim
2024;5;2024-05;Guarda;Gouveia;Aldeias e Mangualde da Serra;Não;2;09;0906;090623;Sim
2024;5;2024-05;Viseu;Tarouca;Granja Nova e Vila Chã da Beira;Não;11;18;1820;182012;Sim
2024;5;2024-05;Braga;Terras de Bouro;Moimenta;Não;2;03;0310;031010;Sim
2024;5;2024-05;Vila Real;Murça;Fiolhoso;Não;3;17;1707;170703;Sim
2024;5;2024-05;Porto;Penafiel;Sebolido;Não;3;13;1311;131134;Sim
2024;5;2024-05;Bragança;Alfândega da Fé;Agrobom, Saldonha e Vale Pereiro;Não;4;04;0401;040121;Sim
2024;5;2024-05;Viana do Castelo;Viana do Castelo;Anha;Não;5;16;1609;160904;Sim
2024;5;2024-05;Leiria;Caldas da Rainha;A dos Francos;Não;5;10;1006;100601;Sim
2024;5;2024-05;Guarda;Figueira de Castelo Rodrigo;Cinco Vilas e Reigada;Não;2;09;0904;090420;Sim
2024;5;2024-05;Braga;Amares;Goães;Não;7;03;0301;030112;Sim
2024;5;2024-05;Guarda;Guarda;Arrifana;Não;5;09;0907;090706;Sim
2024;5;2024-05;Braga;Terras de Bouro;Carvalheira;Não;2;03;0310;031004;Sim
2024;5;2024-05;Bragança;Alfândega da Fé;Parada e Sendim da Ribeira;Não;1;04;0401;040125;Sim
2024;5;2024-05;Guarda;Celorico da Beira;Forno Telheiro;Não;2;09;0903;090306;Sim
2024;5;2024-05;Viana do Castelo;Ponte de Lima;Serdedelo;Não;2;16;1607;160746;Sim
2024;5;2024-05;Beja;Beja;Trigaches e São Brissos;Não;3;02;0205;020524;Sim
2024;5;2024-05;Castelo Branco;Fundão;Bogas de Cima;Não;1;05;0504;050410;Sim
2024;5;2024-05;Évora;Évora;São Bento do Mato;Não;3;07;0705;070506;Sim
2024;5;2024-05;Castelo Branco;Oleiros;Isna;Não;2;05;0506;050605;Sim
2024;5;2024-05;Braga;Barcelos;Barcelinhos;Não;2;03;0302;030213;Sim
2023;2;2023-02;Évora;Portel;São Bartolomeu do Outeiro e Oriola;Não;290;07;0709;070910;Sim
2023;2;2023-02;Lisboa;Lourinhã;Miragaia e Marteleira;Sim;1018;11;1108;110813;Sim
2023;2;2023-02;Porto;Baião;Loivos do Monte;Sim;47;13;1302;130208;Sim
2023;2;2023-02;Bragança;Mirandela;Vale de Gouvinhas;Sim;125;04;0407;040732;Sim
2023;2;2023-02;Viseu;Sernancelhe;Arnas;Não;119;18;1818;181801;Sim
2023;2;2023-02;Castelo Branco;Fundão;Três Povos;Não;515;05;0504;050432;Sim
2023;2;2023-02;Leiria;Alcobaça;Cela;Não;934;10;1001;100106;Sim
2023;2;2023-02;Beja;Mértola;Santana de Cambas;Não;732;02;0209;020905;Sim
2023;2;2023-02;Viseu;Tondela;Tondela e Nandufe;Sim;3599;18;1821;182132;Sim
2023;2;2023-02;Porto;Vila Nova de Gaia;Pedroso e Seixezelo;Não;4187;13;1317;131728;Sim
2023;2;2023-02;Castelo Branco;Penamacor;Aldeia do Bispo, Águas e Aldeia de João Pires;Não;621;05;0507;050713;Sim
2023;2;2023-02;Vila Real;Montalegre;Montalegre e Padroso;Não;1257;17;1706;170638;Sim
2023;2;2023-02;Coimbra;Vila Nova de Poiares;Lavegadas;Não;134;06;0617;061702;Sim
2023;2;2023-02;Bragança;Carrazeda de Ansiães;Pereiros;Não;8;04;0403;040312;Sim
2023;2;2023-02;Viseu;São João da Pesqueira;São João da Pesqueira e Várzea de Trevões;Sim;1499;18;1815;181515;Sim
2023;2;2023-02;Porto;Paços de Ferreira;Paços de Ferreira;Sim;5041;13;1309;130918;Sim
2023;2;2023-02;Coimbra;Penacova;Penacova;Sim;1382;06;0613;061307;Sim
2023;2;2023-02;Porto;Marco de Canaveses;Banho e Carvalhosa;Não;437;13;1307;130704;Sim
2023;2;2023-02;Braga;Celorico de Basto;Canedo de Basto e Corgo;Sim;280;03;0305;030525;Sim
2023;2;2023-02;Coimbra;Montemor-o-Velho;Carapinheira;Não;827;06;0610;061003;Sim
2023;2;2023-02;Porto;Felgueiras;Regilde;Não;308;13;1303;130318;Sim
2023;2;2023-02;Braga;Barcelos;Vila Seca;Sim;230;03;0302;030287;Sim
2023;2;2023-02;Vila Real;Santa Marta de Penaguião;Sever;Não;275;17;1711;171110;Sim
2023;2;2023-02;Coimbra;Penela;Cumeeira;Não;355;06;0614;061401;Sim
2023;2;2023-02;Leiria;Figueiró dos Vinhos;Arega;Não;490;10;1008;100802;Sim
2023;2;2023-02;Lisboa;Loures;Lousa;Não;357;11;1107;110708;Sim
2023;2;2023-02;Guarda;Seia;Vide e Cabeça;Sim;425;09;0912;091236;Sim
2023;2;2023-02;Faro;Castro Marim;Altura;Sim;1403;08;0804;080404;Sim
2023;2;2023-02;Vila Real;Boticas;Boticas e Granja;Sim;1039;17;1702;170219;Sim
2023;2;2023-02;Castelo Branco;Fundão;Capinha;Sim;440;05;0504;050411;Sim
2023;2;2023-02;Guarda;Almeida;Nave de Haver;Sim;246;09;0902;090219;Sim
2023;2;2023-02;Porto;Felgueiras;Torrados e Sousa;Sim;489;13;1303;130337;Sim
2023;2;2023-02;Viana do Castelo;Melgaço;Castro Laboreiro e Lamas de Mouro;Sim;156;16;1603;160319;Sim
2023;2;2023-02;Vila Real;Alijó;Favaios;Não;41;17;1701;170107;Sim
2023;2;2023-02;Coimbra;Lousã;Lousã e Vilarinho;Não;73;06;0607;060708;Sim
2023;2;2023-02;Coimbra;Coimbra;Almalaguês;Sim;560;06;0603;060301;Sim
2023;2;2023-02;Évora;Borba;Borba (São Bartolomeu);Não;54;07;0703;070304;Sim
2023;2;2023-02;Leiria;Porto de Mós;Serro Ventoso;Não;163;10;1016;101613;Sim
2023;2;2023-02;Viana do Castelo;Viana do Castelo;Alvarães;Não;120;16;1609;160902;Sim
2023;2;2023-02;Bragança;Macedo de Cavaleiros;Chacim;Não;163;04;0405;040509;Sim
2023;2;2023-02;Porto;Felgueiras;Jugueiros;Não;355;13;1303;130307;Sim
2023;2;2023-02;Guarda;Sabugal;Vila do Touro;Não;189;09;0911;091139;Sim
2023;2;2023-02;Bragança;Macedo de Cavaleiros;Lombo;Sim;52;04;0405;040519;Sim
2023;2;2023-02;Leiria;Óbidos;Gaeiras;Sim;590;10;1012;101208;Sim
2023;2;2023-02;Évora;Estremoz;São Lourenço de Mamporcão e São Bento de Ana Loura;Sim;246;07;0704;070416;Sim
2023;2;2023-02;Faro;Castro Marim;Azinhal;Não;447;08;0804;080401;Sim
2023;2;2023-02;Guarda;Seia;Sandomil;Sim;461;09;0912;091212;Sim
2023;2;2023-02;Aveiro;Arouca;Cabreiros e Albergaria da Serra;Sim;48;01;0104;010422;Sim
2023;2;2023-02;Bragança;Bragança;Izeda, Calvelhe e Paradinha Nova;Não;536;04;0402;040252;Sim
2023;2;2023-02;Santarém;Constância;Montalvo;Sim;303;14;1408;140802;Sim
2023;2;2023-02;Guarda;Seia;Carragozela e Várzea de Meruge;Sim;187;09;0912;091230;Sim
2023;2;2023-02;Castelo Branco;Covilhã;Erada;Sim;202;05;0503;050310;Sim
2023;2;2023-02;Beja;Aljustrel;Ervidel;Não;89;02;0201;020102;Sim
2023;2;2023-02;Castelo Branco;Covilhã;Covilhã e Canhoso;Sim;14293;05;0503;050335;Sim
2023;2;2023-02;Porto;Marco de Canaveses;Sande e São Lourenço do Douro;Sim;388;13;1307;130739;Sim
2023;2;2023-02;Vila Real;Peso da Régua;Sedielos;Sim;314;17;1708;170809;Sim
2023;2;2023-02;Setúbal;Palmela;Pinhal Novo;Não;1050;15;1508;150803;Sim
2023;2;2023-02;Santarém;Tomar;Paialvo;Não;930;14;1418;141809;Sim
2023;2;2023-02;Santarém;Mação;Mação, Penhascoso e Aboboreira;Não;259;14;1413;141309;Sim
2023;2;2023-02;Portalegre;Ponte de Sor;Montargil;Não;878;12;1213;121302;Sim
2023;2;2023-02;Coimbra;Soure;Gesteira e Brunhós;Sim;305;06;0615;061514;Sim
2023;2;2023-02;Évora;Évora;São Miguel de Machede;Sim;460;07;0705;070509;Sim
2023;2;2023-02;Porto;Lousada;Sousela;Sim;247;13;1305;130524;Sim
2023;2;2023-02;Santarém;Coruche;Santana do Mato;Não;407;14;1409;140908;Sim
2023;2;2023-02;Portalegre;Elvas;Terrugem e Vila Boim;Não;1083;12;1207;120715;Sim
2023;2;2023-02;Castelo Branco;Oleiros;Isna;Não;41;05;0506;050605;Sim
2023;2;2023-02;Aveiro;Aveiro;Eixo e Eirol;Não;1042;01;0105;010515;Sim
2023;2;2023-02;Faro;Alcoutim;Giões;Sim;259;08;0802;080202;Sim
2023;2;2023-02;Vila Real;Murça;Carva e Vilares;Sim;137;17;1707;170710;Sim
2023;2;2023-02;Aveiro;Anadia;São Lourenço do Bairro;Sim;419;01;0103;010310;Sim
2023;2;2023-02;Guarda;Pinhel;Freixedas;Sim;198;09;0910;091010;Sim
2023;2;2023-02;Bragança;Mirandela;Vale de Salgueiro;Sim;125;04;0407;040733;Sim
2023;2;2023-02;Braga;Cabeceiras de Basto;Pedraça;Não;63;03;0304;030413;Sim
2023;2;2023-02;Faro;Lagoa;Ferragudo;Sim;1557;08;0806;080602;Sim
2023;2;2023-02;Beja;Beja;Santa Vitória e Mombeja;Não;70;02;0205;020523;Sim
2023;2;2023-02;Porto;Paredes;Recarei;Sim;602;13;1310;131019;Sim
2023;2;2023-02;Lisboa;Cadaval;Lamas e Cercal;Sim;737;11;1104;110412;Sim
2023;2;2023-02;Coimbra;Oliveira do Hospital;Santa Ovaia e Vila Pouca da Beira;Sim;218;06;0611;061126;Sim
2023;2;2023-02;Guarda;Sabugal;Malcata;Sim;156;09;0911;091118;Sim
2023;2;2023-02;Bragança;Macedo de Cavaleiros;Bornes e Burga;Não;269;04;0405;040540;Sim
2023;2;2023-02;Évora;Évora;São Miguel de Machede;Não;16;07;0705;070509;Sim
2023;2;2023-02;Bragança;Bragança;Rebordainhos e Pombares;Não;123;04;0402;040254;Sim
2023;2;2023-02;Braga;Guimarães;Serzedelo;Sim;1254;03;0308;030866;Sim
2023;2;2023-02;Porto;Baião;Valadares;Sim;399;13;1302;130219;Sim
2023;2;2023-02;Porto;Vila do Conde;Vila Chã;Sim;1263;13;1316;131627;Sim
2023;2;2023-02;Vila Real;Peso da Régua;Moura Morta e Vinhós;Sim;190;17;1708;170814;Sim
2023;2;2023-02;Santarém;Abrantes;Bemposta;Não;699;14;1401;140104;Sim
2023;2;2023-02;Évora;Mora;Pavia;Sim;452;07;0707;070704;Sim
2023;2;2023-02;Porto;Paços de Ferreira;Figueiró;Sim;737;13;1309;130906;Sim
2023;2;2023-02;Portalegre;Gavião;Belver;Sim;825;12;1209;120902;Sim
2023;2;2023-02;Viseu;Castro daire;Mezio e Moura Morta;Sim;67;18;1803;180324;Sim
2023;2;2023-02;Portalegre;Marvão;Beirã;Sim;167;12;1210;121001;Sim
2023;2;2023-02;Viseu;Carregal do Sal;Beijós;Sim;323;18;1802;180201;Sim
2023;2;2023-02;Guarda;Aguiar da Beira;Forninhos;Sim;147;09;0901;090107;Sim
2023;2;2023-02;Portalegre;Ponte de Sor;Longomel;Sim;282;12;1213;121305;Sim
2023;2;2023-02;Aveiro;Arouca;Tropeço;Não;421;01;0104;010418;Sim
2023;2;2023-02;Aveiro;Águeda;Barrô e Aguada de Baixo;Sim;1338;01;0101;010122;Sim
2023;2;2023-02;Vila Real;Vila Pouca de Aguiar;Tresminas;Não;262;17;1713;171312;Sim
2023;2;2023-02;Braga;Guimarães;Selho São Lourenço e Gominhães;Não;10;03;0308;030888;Sim
2023;2;2023-02;Viana do Castelo;Vila Nova de Cerveira;Vila Nova de Cerveira e Lovelhe;Sim;1590;16;1610;161019;Sim
2023;2;2023-02;Viana do Castelo;Ponte de Lima;Labruja;Não;163;16;1607;160729;Sim
2023;2;2023-02;Castelo Branco;Castelo Branco;Malpica do Tejo;Sim;128;05;0502;050214;Sim
2023;2;2023-02;Viana do Castelo;Arcos de Valdevez;Couto;Não;65;16;1601;160109;Sim
2023;2;2023-02;Viseu;Mortágua;Marmeleira;Não;26;18;1808;180805;Sim
2023;2;2023-02;Braga;Barcelos;Palme;Não;215;03;0302;030255;Sim
2023;2;2023-02;Viana do Castelo;Ponte de Lima;Ardegão, Freixo e Mato;Não;198;16;1607;160753;Sim
2023;2;2023-02;Vila Real;Alijó;Pinhão;Não;336;17;1701;170109;Sim
