Trimestre;Distrito;Concelho;Freguesias;Escalão de potência instalada (kW);Número de instalacões;Potência total instalada UPAC (kW);Código Distrito;Código Concelho;Código Freguesia
2023T2;Portalegre;Crato;Crato e Mártires, Flor da Rosa e Vale do Peso;]30, 1000];1;120.0;12;1206;120607
2023T2;Portalegre;Elvas;São Brás e São Lourenço;]30, 1000];3;283.64;12;1207;120707
2023T2;Portalegre;Monforte;Santo Aleixo;]30, 1000];1;100.0;12;1211;121103
2023T2;Portalegre;Nisa;Montalvão;]30, 1000];1;48.62;12;1212;121205
2023T2;Portalegre;Sousel;Sousel;]30, 1000];2;292.37;12;1215;121504
2023T2;Porto;Amarante;Lufrei;]30, 1000];1;69.35;13;1301;130121
2023T2;Porto;Amarante;Telões;]30, 1000];1;50.16;13;1301;130135
2023T2;Porto;Baião;Gove;]30, 1000];1;62.25;13;1302;130206
2023T2;Porto;Baião;Campelo e Ovil;]30, 1000];1;50.0;13;1302;130223
2023T2;Porto;Felgueiras;Pombeiro de Ribavizela;]30, 1000];1;45.0;13;1303;130315
2023T2;Porto;Felgueiras;Pedreira, Rande e Sernande;]30, 1000];5;598.05;13;1303;130336
2023T2;Porto;Felgueiras;Torrados e Sousa;]30, 1000];3;301.36;13;1303;130337
2023T2;Porto;Felgueiras;Vila Verde e Santão;]30, 1000];2;352.08;13;1303;130341
2023T2;Porto;Gondomar;Fânzeres e São Pedro da Cova;]30, 1000];13;1435.67;13;1304;130413
2023T2;Porto;Gondomar;Foz do Sousa e Covelo;]30, 1000];2;184.56;13;1304;130414
2023T2;Porto;Lousada;Torno;]30, 1000];1;45.5;13;1305;130525
2023T2;Porto;Lousada;Figueiras e Covas;]30, 1000];3;163.67;13;1305;130529
2023T2;Porto;Maia;Águas Santas;]30, 1000];1;50.63;13;1306;130601
2023T2;Porto;Maia;Folgosa;]30, 1000];3;1411.6;13;1306;130603
2023T2;Porto;Maia;São Pedro Fins;]30, 1000];2;1019.34;13;1306;130613
2023T2;Porto;Maia;Vila Nova da Telha;]30, 1000];3;467.24;13;1306;130616
2023T2;Porto;Marco de Canaveses;Soalhães;]30, 1000];1;218.0;13;1307;130722
2023T2;Porto;Marco de Canaveses;Alpendorada, Várzea e Torrão;]30, 1000];2;172.04;13;1307;130732
2023T2;Porto;Matosinhos;Custóias, Leça do Balio e Guifões;]30, 1000];8;1078.19;13;1308;130811
2023T2;Porto;Matosinhos;Matosinhos e Leça da Palmeira;]30, 1000];12;1409.1;13;1308;130812
2023T2;Porto;Matosinhos;Perafita, Lavra e Santa Cruz do Bispo;]30, 1000];17;2598.58;13;1308;130813
2023T2;Porto;Paços de Ferreira;Ferreira;]30, 1000];11;886.5;13;1309;130905
2023T2;Porto;Paços de Ferreira;Penamaior;]30, 1000];1;178.43;13;1309;130913
2023T2;Porto;Paços de Ferreira;Frazão Arreigada;]30, 1000];7;683.55;13;1309;130917
2023T2;Porto;Paredes;Aguiar de Sousa;]30, 1000];1;46.98;13;1310;131001
2023T2;Porto;Paredes;Beire;]30, 1000];3;265.91;13;1310;131004
2023T2;Porto;Paredes;Cete;]30, 1000];1;52.88;13;1310;131008
2023T2;Porto;Paredes;Duas Igrejas;]30, 1000];1;69.3;13;1310;131010
2023T2;Porto;Paredes;Parada de Todeia;]30, 1000];2;418.95;13;1310;131017
2023T2;Porto;Paredes;Rebordosa;]30, 1000];5;1181.46;13;1310;131018
2023T2;Porto;Penafiel;Bustelo;]30, 1000];2;71.57;13;1311;131103
2023T2;Porto;Penafiel;Croca;]30, 1000];1;34.44;13;1311;131108
2023T2;Porto;Penafiel;Paço de Sousa;]30, 1000];1;60.0;13;1311;131122
2023T2;Porto;Penafiel;Sebolido;]30, 1000];1;43.2;13;1311;131134
2023T2;Porto;Penafiel;Guilhufe e Urrô;]30, 1000];3;249.55;13;1311;131141
2023T2;Porto;Penafiel;Termas de São Vicente;]30, 1000];1;107.63;13;1311;131143
2023T2;Porto;Porto;Bonfim;]30, 1000];4;530.28;13;1312;131202
2023T2;Porto;Porto;Campanhã;]30, 1000];4;383.83;13;1312;131203
2023T2;Porto;Porto;Ramalde;]30, 1000];10;853.63;13;1312;131211
2023T2;Porto;Porto;Aldoar, Foz do Douro e Nevogilde;]30, 1000];3;112.6;13;1312;131216
2023T2;Porto;Porto;Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória;]30, 1000];1;33.0;13;1312;131217
2023T2;Porto;Porto;Lordelo do Ouro e Massarelos;]30, 1000];7;577.77;13;1312;131218
2023T2;Porto;Póvoa de Varzim;Balazar;]30, 1000];2;84.4;13;1313;131305
2023T2;Porto;Póvoa de Varzim;Estela;]30, 1000];2;334.24;13;1313;131307
2023T2;Porto;Póvoa de Varzim;Laundos;]30, 1000];5;309.56;13;1313;131308
2023T2;Porto;Póvoa de Varzim;Rates;]30, 1000];1;40.0;13;1313;131311
2023T2;Porto;Santo Tirso;Areias, Sequeiró, Lama e Palmeira;]30, 1000];5;1072.43;13;1314;131433
2023T2;Porto;Valongo;Valongo;]30, 1000];7;1217.61;13;1315;131505
2023T2;Porto;Vila do Conde;Árvore;]30, 1000];2;681.0;13;1316;131602
2023T2;Porto;Vila do Conde;Guilhabreu;]30, 1000];3;225.48;13;1316;131611
2023T2;Porto;Vila do Conde;Macieira da Maia;]30, 1000];3;330.24;13;1316;131614
2023T2;Porto;Vila do Conde;Vila do Conde;]30, 1000];5;368.24;13;1316;131628
2023T2;Porto;Vila do Conde;Rio Mau e Arcos;]30, 1000];5;437.22;13;1316;131635
2023T2;Porto;Vila Nova de Gaia;Arcozelo;]30, 1000];1;249.6;13;1317;131701
2023T2;Porto;Vila Nova de Gaia;Avintes;]30, 1000];4;1506.25;13;1317;131702
2023T2;Porto;Vila Nova de Gaia;Canidelo;]30, 1000];2;714.6;13;1317;131704
2023T2;Porto;Vila Nova de Gaia;Vilar de Andorinho;]30, 1000];2;407.7;13;1317;131723
2023T2;Porto;Vila Nova de Gaia;Mafamude e Vilar do Paraíso;]30, 1000];5;569.86;13;1317;131727
2023T2;Porto;Vila Nova de Gaia;Santa Marinha e São Pedro da Afurada;]30, 1000];7;887.09;13;1317;131730
2023T2;Porto;Vila Nova de Gaia;Serzedo e Perosinho;]30, 1000];10;1927.06;13;1317;131731
2023T2;Beja;Beja;Salvada e Quintos;]4, 20.7];2;29.62;02;0205;020522
2023T2;Beja;Beja;Santa Vitória e Mombeja;]4, 20.7];1;9.9;02;0205;020523
2023T2;Beja;Castro Verde;Castro Verde e Casével;]4, 20.7];2;19.8;02;0206;020606
2023T2;Beja;Cuba;Vila Alva;]4, 20.7];1;16.8;02;0207;020703
2023T2;Beja;Ferreira do Alentejo;Alfundão e Peroguarda;]4, 20.7];2;23.68;02;0208;020807
2023T2;Beja;Ferreira do Alentejo;Ferreira do Alentejo e Canhestros;]4, 20.7];5;38.2;02;0208;020808
2023T2;Beja;Mértola;Santana de Cambas;]4, 20.7];1;5.52;02;0209;020905
2023T2;Beja;Mértola;São João dos Caldeireiros;]4, 20.7];1;4.26;02;0209;020906
2023T2;Beja;Moura;Póvoa de São Miguel;]4, 20.7];1;16.0;02;0210;021002
2023T2;Beja;Odemira;Longueira/Almograve;]4, 20.7];1;20.0;02;0211;021117
2023T2;Beja;Vidigueira;Selmes;]4, 20.7];2;25.37;02;0214;021402
2023T2;Braga;Amares;Lago;]4, 20.7];3;30.48;03;0301;030113
2023T2;Braga;Amares;Caldelas, Sequeiros e Paranhos;]4, 20.7];3;29.8;03;0301;030126
2023T2;Braga;Barcelos;Adães;]4, 20.7];3;38.2;03;0302;030203
2023T2;Braga;Barcelos;Airó;]4, 20.7];3;35.2;03;0302;030205
2023T2;Braga;Barcelos;Alvelos;]4, 20.7];6;58.26;03;0302;030208
2023T2;Braga;Barcelos;Cossourado;]4, 20.7];2;27.55;03;0302;030224
2023T2;Braga;Barcelos;Lama;]4, 20.7];4;29.32;03;0302;030242
2023T2;Braga;Barcelos;Macieira de Rates;]4, 20.7];13;183.2;03;0302;030244
2023T2;Braga;Barcelos;Moure;]4, 20.7];1;8.0;03;0302;030252
2023T2;Braga;Barcelos;Pereira;]4, 20.7];1;10.0;03;0302;030259
2023T2;Braga;Barcelos;Remelhe;]4, 20.7];4;48.0;03;0302;030263
2023T2;Braga;Barcelos;Roriz;]4, 20.7];9;115.68;03;0302;030264
2023T2;Braga;Barcelos;Ucha;]4, 20.7];3;35.53;03;0302;030282
2023T2;Braga;Barcelos;Alheira e Igreja Nova;]4, 20.7];3;34.54;03;0302;030290
2023T2;Braga;Barcelos;Areias de Vilar e Encourados;]4, 20.7];6;79.0;03;0302;030292
2023T2;Braga;Barcelos;Campo e Tamel (São Pedro Fins);]4, 20.7];5;48.42;03;0302;030294
2023T2;Braga;Barcelos;Negreiros e Chavão;]4, 20.7];5;45.34;03;0302;0302FB
2023T2;Braga;Braga;Adaúfe;]4, 20.7];7;83.0;03;0303;030301
2023T2;Braga;Braga;Figueiredo;]4, 20.7];1;8.1;03;0303;030315
2023T2;Braga;Braga;Priscos;]4, 20.7];2;18.12;03;0303;030336
2023T2;Braga;Braga;Sequeira;]4, 20.7];2;20.0;03;0303;030354
2023T2;Braga;Braga;Nogueira, Fraião e Lamaçães;]4, 20.7];19;178.89;03;0303;030377
2023T2;Braga;Braga;Real, Dume e Semelhe;]4, 20.7];11;66.48;03;0303;030379
2023T2;Braga;Cabeceiras de Basto;Bucos;]4, 20.7];2;9.28;03;0304;030405
2023T2;Braga;Cabeceiras de Basto;Rio Douro;]4, 20.7];1;11.55;03;0304;030415
2023T2;Braga;Celorico de Basto;Rego;]4, 20.7];3;40.0;03;0305;030517
2023T2;Braga;Esposende;Antas;]4, 20.7];3;17.18;03;0306;030601
2023T2;Braga;Esposende;Forjães;]4, 20.7];3;15.52;03;0306;030608
2023T2;Braga;Esposende;Gemeses;]4, 20.7];1;4.14;03;0306;030610
2023T2;Braga;Esposende;Vila Chã;]4, 20.7];2;16.8;03;0306;030615
2023T2;Braga;Esposende;Apúlia e Fão;]4, 20.7];9;87.26;03;0306;030616
2023T2;Braga;Esposende;Fonte Boa e Rio Tinto;]4, 20.7];2;24.51;03;0306;030619
2023T2;Braga;Fafe;Silvares (São Martinho);]4, 20.7];2;20.52;03;0307;030729
2023T2;Braga;Fafe;Arões (São Romão);]4, 20.7];4;36.81;03;0307;030730
2023T2;Braga;Fafe;Travassós;]4, 20.7];1;19.5;03;0307;030733
2023T2;Braga;Guimarães;Azurém;]4, 20.7];8;80.68;03;0308;030804
2023T2;Braga;Guimarães;Brito;]4, 20.7];6;60.48;03;0308;030807
2023T2;Braga;Guimarães;Caldelas;]4, 20.7];1;8.72;03;0308;030808
2023T2;Braga;Guimarães;Gondar;]4, 20.7];4;59.9;03;0308;030821
2023T2;Braga;Guimarães;Longos;]4, 20.7];1;6.0;03;0308;030827
2023T2;Braga;Guimarães;Moreira de Cónegos;]4, 20.7];1;14.04;03;0308;030831
2023T2;Braga;Guimarães;Nespereira;]4, 20.7];3;36.6;03;0308;030832
2023T2;Braga;Guimarães;Pencelo;]4, 20.7];4;28.45;03;0308;030835
2023T2;Braga;Guimarães;Polvoreira;]4, 20.7];3;22.04;03;0308;030837
2023T2;Braga;Guimarães;Ponte;]4, 20.7];11;149.25;03;0308;030838
2023T2;Braga;Guimarães;Ronfe;]4, 20.7];2;18.87;03;0308;030840
2023T2;Braga;Guimarães;Urgezes;]4, 20.7];6;52.38;03;0308;030871
2023T2;Braga;Guimarães;Abação e Gémeos;]4, 20.7];4;26.55;03;0308;030875
2023T2;Braga;Guimarães;Conde e Gandarela;]4, 20.7];3;25.5;03;0308;030882
2023T2;Braga;Guimarães;Sande São Lourenço e Balazar;]4, 20.7];1;12.0;03;0308;030886
2023T2;Braga;Guimarães;Tabuadelo e São Faustino;]4, 20.7];2;16.35;03;0308;030891
2023T2;Braga;Póvoa de Lanhoso;Serzedelo;]4, 20.7];3;25.72;03;0309;030924
2023T2;Braga;Póvoa de Lanhoso;Travassos;]4, 20.7];1;6.9;03;0309;030927
2023T2;Braga;Póvoa de Lanhoso;Calvos e Frades;]4, 20.7];1;20.0;03;0309;030931
2023T2;Braga;Póvoa de Lanhoso;Campos e Louredo;]4, 20.7];1;14.08;03;0309;030932
2023T2;Braga;Póvoa de Lanhoso;Fonte Arcada e Oliveira;]4, 20.7];2;18.0;03;0309;030934
2023T2;Braga;Terras de Bouro;Carvalheira;]4, 20.7];1;5.0;03;0310;031004
2023T2;Braga;Terras de Bouro;Souto;]4, 20.7];1;10.0;03;0310;031014
2023T2;Braga;Vieira do Minho;Eira Vedra;]4, 20.7];1;10.0;03;0311;031107
2023T2;Braga;Vieira do Minho;Anjos e Vilar do Chão;]4, 20.7];1;6.0;03;0311;031123
2023T2;Braga;Vila Nova de Famalicão;Castelões;]4, 20.7];3;20.6;03;0312;031210
2023T2;Braga;Vila Nova de Famalicão;Fradelos;]4, 20.7];6;60.88;03;0312;031215
2023T2;Braga;Vila Nova de Famalicão;Gavião;]4, 20.7];9;80.11;03;0312;031216
2023T2;Braga;Vila Nova de Famalicão;Pedome;]4, 20.7];1;11.0;03;0312;031230
2023T2;Braga;Vila Nova de Famalicão;Oliveira (Santa Maria);]4, 20.7];3;37.87;03;0312;031239
2023T2;Braga;Vila Nova de Famalicão;Vermoim;]4, 20.7];4;33.12;03;0312;031247
2023T2;Braga;Vila Nova de Famalicão;Vilarinho das Cambas;]4, 20.7];7;100.9;03;0312;031249
2023T2;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;]4, 20.7];5;61.66;03;0312;031250
2023T2;Braga;Vila Nova de Famalicão;Esmeriz e Cabeçudos;]4, 20.7];5;62.38;03;0312;031254
2023T2;Braga;Vila Nova de Famalicão;Ruivães e Novais;]4, 20.7];2;27.5;03;0312;031257
2023T2;Braga;Vila Verde;Coucieiro;]4, 20.7];2;37.35;03;0313;031311
2023T2;Braga;Vila Verde;Vila de Prado;]4, 20.7];4;37.98;03;0313;031342
2023T2;Braga;Vila Verde;Turiz;]4, 20.7];3;26.02;03;0313;031354
2023T2;Braga;Vila Verde;Esqueiros, Nevogilde e Travassós;]4, 20.7];4;21.19;03;0313;031363
2023T2;Braga;Vila Verde;Oriz (Santa Marinha) e Oriz (São Miguel);]4, 20.7];2;19.06;03;0313;031365
2023T2;Braga;Vila Verde;Sande, Vilarinho, Barros e Gomide;]4, 20.7];1;9.1;03;0313;031367
2023T2;Braga;Vila Verde;Vila Verde e Barbudo;]4, 20.7];5;39.64;03;0313;031370
2023T2;Braga;Vizela;Santa Eulália;]4, 20.7];4;35.56;03;0314;031401
2023T2;Braga;Vizela;Vizela (Santo Adrião);]4, 20.7];3;23.68;03;0314;031406
2023T2;Braga;Vizela;Caldas de Vizela (São Miguel e São João);]4, 20.7];10;93.67;03;0314;031408
2023T2;Braga;Vizela;Tagilde e Vizela (São Paio);]4, 20.7];1;8.88;03;0314;031409
2023T2;Bragança;Bragança;Grijó de Parada;]4, 20.7];1;8.1;04;0402;040219
2023T2;Bragança;Bragança;Samil;]4, 20.7];5;57.64;04;0402;040240
2023T2;Bragança;Bragança;Sortes;]4, 20.7];1;20.0;04;0402;040248
2023T2;Bragança;Bragança;Sé, Santa Maria e Meixedo;]4, 20.7];15;151.13;04;0402;040257
2023T2;Bragança;Carrazeda de Ansiães;Parambos;]4, 20.7];1;10.0;04;0403;040311
2023T2;Bragança;Freixo de Espada À Cinta;Ligares;]4, 20.7];1;18.0;04;0404;040404
2023T2;Bragança;Macedo de Cavaleiros;Lamas;]4, 20.7];1;17.76;04;0405;040518
2023T2;Bragança;Macedo de Cavaleiros;Castelãos e Vilar do Monte;]4, 20.7];1;5.0;04;0405;040541
2023T2;Bragança;Miranda do douro;Duas Igrejas;]4, 20.7];1;20.0;04;0406;040604
2023T2;Bragança;Miranda do douro;Miranda do Douro;]4, 20.7];3;23.42;04;0406;040608
2023T2;Bragança;Miranda do douro;Sendim e Atenor;]4, 20.7];3;31.83;04;0406;040620
2023T2;Bragança;Mirandela;Carvalhais;]4, 20.7];2;28.8;04;0407;040711
2023T2;Bragança;Mirandela;Suçães;]4, 20.7];1;5.0;04;0407;040729
2023T2;Bragança;Mogadouro;Penas Roias;]4, 20.7];1;9.9;04;0408;040812
2023T2;Bragança;Mogadouro;Tó;]4, 20.7];1;10.0;04;0408;040819
2023T2;Bragança;Vila Flor;Assares e Lodões;]4, 20.7];1;5.5;04;0410;041020
2023T2;Bragança;Vimioso;Santulhão;]4, 20.7];1;5.75;04;0411;041110
2023T2;Bragança;Vimioso;Vimioso;]4, 20.7];2;11.4;04;0411;041114
2023T2;Bragança;Vimioso;Vale de Frades e Avelanoso;]4, 20.7];1;9.57;04;0411;041117
2023T2;Bragança;Vinhais;Moimenta e Montouto;]4, 20.7];1;5.67;04;0412;041237
2023T2;Castelo Branco;Castelo Branco;Benquerenças;]4, 20.7];4;42.24;05;0502;050203
2023T2;Castelo Branco;Castelo Branco;Lardosa;]4, 20.7];5;25.0;05;0502;050211
2023T2;Castelo Branco;Castelo Branco;Louriçal do Campo;]4, 20.7];2;20.58;05;0502;050212
2023T2;Castelo Branco;Castelo Branco;Cebolais de Cima e Retaxo;]4, 20.7];3;14.9;05;0502;050226
2023T2;Castelo Branco;Castelo Branco;Escalos de Cima e Lousa;]4, 20.7];3;23.44;05;0502;050228
2023T2;Castelo Branco;Castelo Branco;Freixial e Juncal do Campo;]4, 20.7];1;5.25;05;0502;050229
2023T2;Castelo Branco;Covilhã;Dominguizo;]4, 20.7];2;20.06;05;0503;050309
2023T2;Castelo Branco;Covilhã;Tortosendo;]4, 20.7];10;93.8;05;0503;050324
2023T2;Castelo Branco;Covilhã;Peso e Vales do Rio;]4, 20.7];2;19.4;05;0503;050336
2023T2;Castelo Branco;Fundão;Alcaide;]4, 20.7];1;4.2;05;0504;050401
2023T2;Castelo Branco;Fundão;Pêro Viseu;]4, 20.7];2;25.0;05;0504;050421
2023T2;Castelo Branco;Fundão;Enxames;]4, 20.7];1;15.0;05;0504;050431
2023T2;Castelo Branco;Idanha-a-Nova;Aldeia de Santa Margarida;]4, 20.7];1;10.0;05;0505;050502
2023T2;Castelo Branco;Idanha-a-Nova;São Miguel de Acha;]4, 20.7];1;12.18;05;0505;050514
2023T2;Castelo Branco;Idanha-a-Nova;Idanha-a-Nova e Alcafozes;]4, 20.7];4;32.62;05;0505;050518
2023T2;Castelo Branco;Idanha-a-Nova;Zebreira e Segura;]4, 20.7];1;6.0;05;0505;050521
2023T2;Castelo Branco;Penamacor;Pedrógão de São Pedro e Bemposta;]4, 20.7];2;11.3;05;0507;050714
2023T2;Castelo Branco;Vila de Rei;Vila de Rei;]4, 20.7];3;29.66;05;0510;051003
2023T2;Lisboa;Cascais;São Domingos de Rana;]4, 20.7];26;228.57;11;1105;110506
2023T2;Lisboa;Cascais;Carcavelos e Parede;]4, 20.7];35;291.95;11;1105;110507
2023T2;Lisboa;Lisboa;Campolide;]4, 20.7];2;13.25;11;1106;110610
2023T2;Lisboa;Lisboa;Lumiar;]4, 20.7];12;102.7;11;1106;110618
2023T2;Lisboa;Lisboa;Marvila;]4, 20.7];4;67.6;11;1106;110621
2023T2;Lisboa;Lisboa;Parque das Nações;]4, 20.7];7;60.93;11;1106;110662
2023T2;Lisboa;Lisboa;Santa Maria Maior;]4, 20.7];2;36.0;11;1106;110665
2023T2;Lisboa;Lisboa;Santo António;]4, 20.7];2;17.19;11;1106;110666
2023T2;Lisboa;Loures;Fanhões;]4, 20.7];1;20.7;11;1107;110705
2023T2;Lisboa;Loures;Lousa;]4, 20.7];2;9.75;11;1107;110708
2023T2;Lisboa;Loures;Sacavém e Prior Velho;]4, 20.7];2;30.0;11;1107;110727
2023T2;Lisboa;Loures;Camarate, Unhos e Apelação;]4, 20.7];5;52.17;11;1107;110731
2023T2;Lisboa;Lourinhã;Moita dos Ferreiros;]4, 20.7];2;13.0;11;1108;110803
2023T2;Lisboa;Lourinhã;Reguengo Grande;]4, 20.7];3;20.7;11;1108;110805
2023T2;Lisboa;Lourinhã;Santa Bárbara;]4, 20.7];3;36.98;11;1108;110806
2023T2;Lisboa;Lourinhã;Ribamar;]4, 20.7];3;26.35;11;1108;110810
2023T2;Lisboa;Lourinhã;Lourinhã e Atalaia;]4, 20.7];18;246.31;11;1108;110812
2023T2;Lisboa;Lourinhã;Miragaia e Marteleira;]4, 20.7];4;39.32;11;1108;110813
2023T2;Lisboa;Mafra;Carvoeira;]4, 20.7];3;22.0;11;1109;110902
2023T2;Lisboa;Mafra;Encarnação;]4, 20.7];5;49.65;11;1109;110904
2023T2;Lisboa;Mafra;Santo Isidoro;]4, 20.7];8;68.08;11;1109;110913
2023T2;Lisboa;Oeiras;Algés, Linda-a-Velha e Cruz Quebrada-Dafundo;]4, 20.7];12;90.22;11;1110;111012
2023T2;Lisboa;Oeiras;Oeiras e S. Julião da Barra, Paço de Arcos e Caxias;]4, 20.7];31;284.87;11;1110;111014
2023T2;Lisboa;Sintra;Casal de Cambra;]4, 20.7];3;29.48;11;1111;111115
2023T2;Lisboa;Sintra;Queluz e Belas;]4, 20.7];27;234.15;11;1111;111126
2023T2;Lisboa;Sobral de Monte Agraço;Santo Quintino;]4, 20.7];5;45.64;11;1112;111201
2023T2;Lisboa;Sobral de Monte Agraço;Sobral de Monte Agraço;]4, 20.7];3;34.42;11;1112;111203
2023T2;Lisboa;Torres Vedras;Freiria;]4, 20.7];1;12.0;11;1113;111306
2023T2;Lisboa;Torres Vedras;Ramalhal;]4, 20.7];9;107.46;11;1113;111311
2023T2;Lisboa;Torres Vedras;Silveira;]4, 20.7];9;108.98;11;1113;111316
2023T2;Lisboa;Torres Vedras;Ventosa;]4, 20.7];1;10.0;11;1113;111318
2023T2;Lisboa;Torres Vedras;Campelos e Outeiro da Cabeça;]4, 20.7];5;49.82;11;1113;111322
2023T2;Lisboa;Torres Vedras;Maxial e Monte Redondo;]4, 20.7];4;57.0;11;1113;111325
2023T2;Lisboa;Torres Vedras;Santa Maria, São Pedro e Matacães;]4, 20.7];20;228.65;11;1113;111326
2023T2;Lisboa;Vila Franca de Xira;Vialonga;]4, 20.7];11;96.91;11;1114;111408
2023T2;Lisboa;Amadora;Encosta do Sol;]4, 20.7];2;32.01;11;1115;111514
2023T2;Lisboa;Amadora;Falagueira-Venda Nova;]4, 20.7];2;33.26;11;1115;111515
2023T2;Lisboa;Amadora;Mina de Água;]4, 20.7];1;6.21;11;1115;111516
2023T2;Lisboa;Amadora;Venteira;]4, 20.7];5;42.91;11;1115;111517
2023T2;Lisboa;Odivelas;Pontinha e Famões;]4, 20.7];11;98.51;11;1116;111608
2023T2;Lisboa;Odivelas;Póvoa de Santo Adrião e Olival Basto;]4, 20.7];3;38.82;11;1116;111609
2023T2;Lisboa;Odivelas;Ramada e Caneças;]4, 20.7];12;118.96;11;1116;111610
2023T2;Portalegre;Alter do Chão;Chancelaria;]4, 20.7];2;18.2;12;1201;120102
2023T2;Portalegre;Alter do Chão;Cunheira;]4, 20.7];2;20.4;12;1201;120104
2023T2;Portalegre;Arronches;Assunção;]4, 20.7];2;15.06;12;1202;120201
2023T2;Portalegre;Arronches;Esperança;]4, 20.7];1;16.38;12;1202;120202
2023T2;Portalegre;Avis;Avis;]4, 20.7];1;5.52;12;1203;120303
2023T2;Portalegre;Avis;Figueira e Barros;]4, 20.7];1;6.0;12;1203;120306
2023T2;Portalegre;Castelo de Vide;São João Baptista;]4, 20.7];1;7.36;12;1205;120504
2023T2;Portalegre;Crato;Crato e Mártires, Flor da Rosa e Vale do Peso;]4, 20.7];4;33.54;12;1206;120607
2023T2;Portalegre;Elvas;São Vicente e Ventosa;]4, 20.7];3;38.7;12;1207;120708
2023T2;Portalegre;Elvas;Assunção, Ajuda, Salvador e Santo Ildefonso;]4, 20.7];2;18.0;12;1207;120712
2023T2;Portalegre;Elvas;Terrugem e Vila Boim;]4, 20.7];3;39.76;12;1207;120715
2023T2;Portalegre;Gavião;Comenda;]4, 20.7];1;6.0;12;1209;120903
2023T2;Portalegre;Gavião;Margem;]4, 20.7];1;7.6;12;1209;120905
2023T2;Portalegre;Monforte;Assumar;]4, 20.7];1;10.8;12;1211;121101
2023T2;Portalegre;Monforte;Monforte;]4, 20.7];3;45.58;12;1211;121102
2023T2;Portalegre;Nisa;Alpalhão;]4, 20.7];2;18.85;12;1212;121201
2023T2;Portalegre;Ponte de Sor;Montargil;]4, 20.7];2;16.25;12;1213;121302
2023T2;Portalegre;Ponte de Sor;Ponte de Sor, Tramaga e Vale de Açor;]4, 20.7];6;50.6;12;1213;121308
2023T2;Portalegre;Portalegre;Alegrete;]4, 20.7];3;25.0;12;1214;121402
2023T2;Portalegre;Portalegre;Fortios;]4, 20.7];2;17.0;12;1214;121404
2023T2;Portalegre;Portalegre;Reguengo e São Julião;]4, 20.7];2;18.98;12;1214;121412
2023T2;Portalegre;Sousel;Cano;]4, 20.7];2;32.0;12;1215;121501
2023T2;Porto;Amarante;Padronelo;]4, 20.7];2;30.0;13;1301;130126
2023T2;Porto;Amarante;Vila Caiz;]4, 20.7];1;5.8;13;1301;130138
2023T2;Porto;Amarante;Aboadela, Sanche e Várzea;]4, 20.7];2;28.0;13;1301;130141
2023T2;Porto;Amarante;Vila Meã;]4, 20.7];5;45.0;13;1301;130147
2023T2;Porto;Baião;Gestaçô;]4, 20.7];1;6.68;13;1302;130205
2023T2;Porto;Baião;Baião (Santa Leocádia) e Mesquinhata;]4, 20.7];3;34.5;13;1302;130222
2023T2;Porto;Baião;Loivos da Ribeira e Tresouras;]4, 20.7];1;18.0;13;1302;130224
2023T2;Porto;Baião;Santa Cruz do Douro e São Tomé de Covelas;]4, 20.7];2;11.0;13;1302;130225
2023T2;Porto;Felgueiras;Friande;]4, 20.7];3;22.25;13;1303;130305
2023T2;Porto;Felgueiras;Refontoura;]4, 20.7];3;21.42;13;1303;130317
2023T2;Porto;Felgueiras;Regilde;]4, 20.7];2;22.0;13;1303;130318
2023T2;Porto;Felgueiras;Margaride, Várzea, Lagares, Varziela e Moure;]4, 20.7];25;251.69;13;1303;130335
2023T2;Porto;Felgueiras;Torrados e Sousa;]4, 20.7];4;47.94;13;1303;130337
2023T2;Porto;Gondomar;Fânzeres e São Pedro da Cova;]4, 20.7];17;175.36;13;1304;130413
2023T2;Porto;Gondomar;Foz do Sousa e Covelo;]4, 20.7];9;82.03;13;1304;130414
2023T2;Porto;Lousada;Caíde de Rei;]4, 20.7];2;14.68;13;1305;130504
2023T2;Porto;Lousada;Lustosa e Barrosas (Santo Estêvão);]4, 20.7];3;41.1;13;1305;130530
2023T2;Porto;Maia;Milheirós;]4, 20.7];5;49.4;13;1306;130608
2023T2;Porto;Maia;Moreira;]4, 20.7];9;79.11;13;1306;130609
2023T2;Porto;Marco de Canaveses;Banho e Carvalhosa;]4, 20.7];1;17.0;13;1307;130704
2023T2;Porto;Marco de Canaveses;Alpendorada, Várzea e Torrão;]4, 20.7];5;62.2;13;1307;130732
2023T2;Porto;Marco de Canaveses;Várzea, Aliviada e Folhada;]4, 20.7];3;21.35;13;1307;130740
2023T2;Porto;Matosinhos;São Mamede de Infesta e Senhora da Hora;]4, 20.7];12;108.62;13;1308;130814
2023T2;Porto;Paços de Ferreira;Freamunde;]4, 20.7];3;29.5;13;1309;130908
2023T2;Porto;Paredes;Gandra;]4, 20.7];11;121.14;13;1310;131011
2023T2;Porto;Paredes;Louredo;]4, 20.7];1;7.0;13;1310;131014
2023T2;Porto;Paredes;Recarei;]4, 20.7];3;34.96;13;1310;131019
2023T2;Porto;Paredes;Sobrosa;]4, 20.7];1;20.0;13;1310;131021
2023T2;Porto;Penafiel;Canelas;]4, 20.7];1;11.83;13;1311;131105
